Date,Open,High,Low,Close,Adj Close,Volume
29-07-2013,15.742857,16.071072,15.721429,15.9925,13.903847,248057600
30-07-2013,16.07,16.326786,16.043928,16.190001,14.075556,309422400
31-07-2013,16.249643,16.33357,16.051071,16.161785,14.051022,322957600
01-08-2013,16.276787,16.314285,16.187857,16.309999,14.17988,206250800
02-08-2013,16.3575,16.530357,16.309286,16.519285,14.361834,274783600
05-08-2013,16.596071,16.809643,16.505358,16.766071,14.576388,318855600
06-08-2013,16.715,16.853214,16.506071,16.616072,14.44598,334857600
07-08-2013,16.564285,16.678572,16.491785,16.606428,14.437593,298858000
08-08-2013,16.566429,16.575001,16.355356,16.464643,14.408841,255777200
09-08-2013,16.379999,16.445,16.201786,16.230356,14.20381,266865200
12-08-2013,16.316429,16.737499,16.308214,16.691429,14.607312,364434000
13-08-2013,16.819286,17.66643,16.71607,17.484644,15.301483,881941200
14-08-2013,17.781429,18.008928,17.621429,17.803572,15.580586,756372400
15-08-2013,17.729286,17.942858,17.467142,17.782499,15.562144,490294000
16-08-2013,17.862499,17.962143,17.816429,17.940357,15.700294,362306000
19-08-2013,18.012142,18.347857,18,18.133572,15.869384,510518400
20-08-2013,18.20393,18.234644,17.886429,17.895357,15.660914,358688400
21-08-2013,17.985357,18.112499,17.9,17.941429,15.70123,335879600
22-08-2013,18.035,18.056786,17.792856,17.962856,15.719983,244207600
23-08-2013,17.973928,17.976786,17.833929,17.893572,15.659348,222731600
26-08-2013,17.883928,18.22143,17.875,17.963215,15.720302,330965600
27-08-2013,17.785713,17.946787,17.367857,17.449642,15.270849,424188800
28-08-2013,17.357143,17.707144,17.357143,17.532143,15.343054,307608000
29-08-2013,17.558929,17.732143,17.540358,17.560715,15.368053,239657600
30-08-2013,17.571428,17.605356,17.375,17.400715,15.228032,272297200
03-09-2013,17.610714,17.878571,17.405357,17.449286,15.270537,331928800
04-09-2013,17.841429,17.937143,17.724285,17.810356,15.586527,345032800
05-09-2013,17.866072,17.88143,17.629999,17.688213,15.479632,236367600
06-09-2013,17.80143,17.834999,17.498215,17.793571,15.571836,359525600
09-09-2013,18.035713,18.139999,17.981428,18.077499,15.820308,340687200
10-09-2013,18.078571,18.123215,17.482143,17.665714,15.459939,743195600
11-09-2013,16.678928,16.9175,16.600357,16.70393,14.618248,898696400
12-09-2013,16.732143,16.978571,16.643213,16.881786,14.773899,404051200
13-09-2013,16.762142,16.85107,16.59643,16.603571,14.530417,298835600
16-09-2013,16.464287,16.486071,15.972143,16.075714,14.068471,543706800
17-09-2013,15.998571,16.418215,15.982143,16.261429,14.231,399380800
18-09-2013,16.542143,16.655357,16.452143,16.595715,14.523544,456862000
19-09-2013,16.810715,16.993929,16.758928,16.867857,14.76171,404541200
20-09-2013,17.071428,17.09107,16.642857,16.693214,14.608871,699302800
23-09-2013,17.717857,17.746786,17.235714,17.522858,15.334923,762106800
24-09-2013,17.674286,17.695356,17.422144,17.467857,15.286791,364344400
25-09-2013,17.47143,17.487143,17.19393,17.1975,15.050189,316957200
26-09-2013,17.357143,17.44857,17.282143,17.365,15.196778,237221600
27-09-2013,17.277857,17.309643,17.168571,17.241072,15.088327,228040400
30-09-2013,17.044643,17.202143,16.943214,17.026787,14.900792,260156400
01-10-2013,17.0875,17.469286,17.084999,17.427143,15.25116,353883600
02-10-2013,17.343929,17.564285,17.276787,17.484285,15.301166,289184000
03-10-2013,17.518213,17.583929,17.169287,17.264643,15.108951,322753200
04-10-2013,17.280714,17.307142,17.092857,17.251072,15.097075,258868400
07-10-2013,17.377144,17.594643,17.333929,17.419643,15.244597,312292400
08-10-2013,17.497856,17.522858,17.162144,17.17643,15.03175,290917200
09-10-2013,17.308571,17.42107,17.081429,17.378214,15.208344,301725200
10-10-2013,17.547144,17.584999,17.394285,17.487143,15.30367,278602800
11-10-2013,17.3925,17.637142,17.327143,17.600357,15.402748,267738800
14-10-2013,17.493929,17.770714,17.476786,17.715714,15.503701,261898000
15-10-2013,17.768213,17.928572,17.697144,17.809999,15.586215,320073600
16-10-2013,17.885357,17.9475,17.829643,17.896786,15.662166,251101200
17-10-2013,17.856428,18.027857,17.845715,18.017857,15.768116,253593200
18-10-2013,18.071072,18.187857,18.061071,18.174643,15.905327,290542000
21-10-2013,18.2775,18.725,18.268572,18.620001,16.295076,398106800
22-10-2013,18.800358,18.873215,18.143929,18.566786,16.248505,534063600
23-10-2013,18.535713,18.77393,18.535713,18.748571,16.407587,313723200
24-10-2013,18.75,19.016787,18.65893,18.996786,16.624817,384764800
25-10-2013,18.975714,19.043928,18.753929,18.784286,16.43885,337792000
28-10-2013,18.894285,18.964287,18.686071,18.924286,16.561367,550440800
29-10-2013,19.1525,19.258928,18.376429,18.452856,16.148804,635807200
30-10-2013,18.557501,18.84,18.465,18.746429,16.40572,354163600
31-10-2013,18.75,18.838928,18.616785,18.667856,16.336948,275696400
01-11-2013,18.715,18.742857,18.422857,18.5725,16.253504,274890000
04-11-2013,18.610714,18.815001,18.528929,18.8125,16.463537,244627600
05-11-2013,18.735001,18.888929,18.678572,18.766071,16.422915,265213200
06-11-2013,18.719643,18.745001,18.507143,18.604286,16.376385,223375600
07-11-2013,18.556429,18.685356,18.299286,18.303213,16.111368,262620400
08-11-2013,18.377857,18.611786,18.306786,18.591429,16.365059,279316800
11-11-2013,18.571072,18.631071,18.371786,18.5375,16.317595,227452400
12-11-2013,18.488214,18.71143,18.464287,18.571787,16.34778,204276800
13-11-2013,18.5,18.651787,18.462856,18.593929,16.367266,197220800
14-11-2013,18.671785,18.902857,18.638214,18.862858,16.603989,282419200
15-11-2013,18.806429,18.89607,18.731787,18.749643,16.504332,317920400
18-11-2013,18.749643,18.828215,18.507143,18.522499,16.30439,244944000
19-11-2013,18.536785,18.692142,18.498928,18.555357,16.333309,208938800
20-11-2013,18.543928,18.58643,18.368929,18.392857,16.190269,193916800
21-11-2013,18.485714,18.614643,18.345358,18.612143,16.383305,262026800
22-11-2013,18.554285,18.648571,18.518929,18.564285,16.341173,223725600
25-11-2013,18.607857,18.781071,18.607143,18.705,16.465034,229311600
26-11-2013,18.718571,19.147858,18.714287,19.049999,16.768724,401382800
27-11-2013,19.153929,19.5,19.049999,19.498571,17.16358,363448400
29-11-2013,19.624287,19.940357,19.564644,19.859644,17.481411,318127600
02-12-2013,19.928572,20.154642,19.672144,19.686787,17.329247,472544800
03-12-2013,19.939285,20.227858,19.917143,20.225714,17.803646,450968000
04-12-2013,20.196428,20.328215,20.029285,20.178572,17.762148,377809600
05-12-2013,20.451786,20.540714,20.22893,20.282143,17.853306,447580000
06-12-2013,20.206785,20.241072,19.984644,20.000713,17.605587,344352400
09-12-2013,20.032143,20.342142,20.032143,20.229643,17.807098,320493600
10-12-2013,20.127857,20.281429,20.042856,20.198214,17.779438,278269600
11-12-2013,20.25,20.391787,19.98893,20.048571,17.647709,359718800
12-12-2013,20.076429,20.190714,20.001072,20.019285,17.621929,262290000
13-12-2013,20.101786,20.102858,19.77393,19.801071,17.429848,332822000
16-12-2013,19.822144,20.094286,19.821787,19.910713,17.526361,282592800
17-12-2013,19.850357,19.98,19.763571,19.821072,17.447453,229902400
18-12-2013,19.632143,19.694643,19.242857,19.670357,17.314789,565863200
19-12-2013,19.625,19.642857,19.418928,19.445,17.116421,320308800
20-12-2013,19.479643,19.700357,19.457857,19.607857,17.259768,436413600
23-12-2013,20.285713,20.382856,20.098572,20.360357,17.922163,501306400
24-12-2013,20.353214,20.424286,20.215357,20.27393,17.846083,167554800
26-12-2013,20.289286,20.339287,20.120714,20.139286,17.727562,204008000
27-12-2013,20.136429,20.157499,19.982143,20.003214,17.607784,225884400
30-12-2013,19.909286,20.003214,19.725714,19.804285,17.43268,253629600
31-12-2013,19.791786,20.045713,19.785713,20.036428,17.637022,223084400
02-01-2014,19.845715,19.893929,19.715,19.754642,17.388983,234684800
03-01-2014,19.745001,19.775,19.301071,19.320715,17.007017,392467600
06-01-2014,19.194643,19.52857,19.057142,19.426071,17.099756,412610800
07-01-2014,19.440001,19.498571,19.21143,19.287144,16.97747,317209200
08-01-2014,19.243214,19.484285,19.23893,19.409286,17.084986,258529600
09-01-2014,19.52857,19.530714,19.119642,19.161428,16.866802,279148800
10-01-2014,19.279642,19.314285,18.968214,19.033571,16.754263,304976000
13-01-2014,18.925358,19.375,18.924286,19.133215,16.841969,378492800
14-01-2014,19.222143,19.526072,19.202143,19.513929,17.177097,332561600
15-01-2014,19.768572,20.007143,19.702143,19.905714,17.521963,391638800
16-01-2014,19.817858,19.887501,19.702856,19.794643,17.424196,229278000
17-01-2014,19.695715,19.716785,19.282143,19.309643,16.997276,426739600
21-01-2014,19.321072,19.645357,19.300714,19.609644,17.261343,328526800
22-01-2014,19.675358,19.903214,19.564644,19.696787,17.338055,379985200
23-01-2014,19.640715,19.875,19.4575,19.863571,17.484865,403239200
24-01-2014,19.785713,19.843571,19.455357,19.502501,17.167034,429354800
27-01-2014,19.645357,19.814285,19.491072,19.660713,17.306301,554878800
28-01-2014,18.17,18.392857,17.93107,18.089287,15.923059,1065523200
29-01-2014,17.998215,18.120358,17.807858,17.883928,15.742289,502810000
30-01-2014,17.947857,18.089287,17.739286,17.849285,15.711791,678501600
31-01-2014,17.684999,17.911785,17.626785,17.878571,15.73757,464797200
03-02-2014,17.950357,18.133215,17.832144,17.911785,15.766812,401464000
04-02-2014,18.066071,18.195,17.955713,18.17107,15.995051,376681200
05-02-2014,18.091429,18.402857,18.080357,18.306786,16.11451,328344800
06-02-2014,18.216429,18.339287,18.13607,18.303928,16.208433,257765200
07-02-2014,18.620714,18.676071,18.477858,18.559999,16.43519,370280400
10-02-2014,18.523571,18.999643,18.5,18.8925,16.729626,345559200
11-02-2014,18.950357,19.205357,18.910713,19.14143,16.950052,282256800
12-02-2014,19.176786,19.27,19.044287,19.139999,16.948792,308100800
13-02-2014,19.094999,19.458929,19.078571,19.44393,17.217924,307398000
14-02-2014,19.373928,19.499287,19.32893,19.428213,17.204012,272924400
18-02-2014,19.5,19.685356,19.486071,19.499643,17.267265,260251600
19-02-2014,19.455357,19.531786,19.083929,19.191786,16.99465,313768000
20-02-2014,19.035357,19.178572,18.892857,18.969643,16.797939,305858000
21-02-2014,19.028214,19.091785,18.735714,18.758928,16.611343,278784800
24-02-2014,18.683929,18.925714,18.657858,18.84107,16.684078,288909600
25-02-2014,18.906429,18.913214,18.607143,18.645,16.510466,231952000
26-02-2014,18.700357,18.75,18.414286,18.476786,16.361504,276217200
27-02-2014,18.469286,18.885,18.430357,18.845358,16.687883,301882000
28-02-2014,18.895714,19.026787,18.647142,18.794287,16.64266,371968800
03-03-2014,18.693571,18.951786,18.671785,18.848572,16.690729,238781200
04-03-2014,18.964287,19.022858,18.848928,18.972857,16.800787,259140000
05-03-2014,18.96143,19.098213,18.897499,19.012857,16.836206,200062800
06-03-2014,19.028214,19.087143,18.860714,18.955357,16.785284,185488800
07-03-2014,18.967501,18.999287,18.7875,18.944286,16.775484,220729600
10-03-2014,18.870001,19.047501,18.869286,18.96143,16.790665,178584000
11-03-2014,19.123215,19.240713,19.02107,19.14607,16.954166,279224400
12-03-2014,19.089643,19.191071,19,19.164642,16.970619,199326400
13-03-2014,19.194286,19.273571,18.898571,18.951786,16.782124,257742800
14-03-2014,18.885357,18.960358,18.678572,18.73893,16.593639,237199200
17-03-2014,18.84643,18.9275,18.780357,18.812143,16.658472,199544800
18-03-2014,18.782143,18.998928,18.757143,18.978571,16.805843,209647200
19-03-2014,19.009287,19.151428,18.892857,18.973572,16.801414,224756000
20-03-2014,18.924643,19.02393,18.833929,18.882143,16.720451,208398400
21-03-2014,18.997499,19.0625,18.797501,19.031071,16.852333,374046400
24-03-2014,19.229286,19.303572,19.109285,19.256786,17.052214,355700800
25-03-2014,19.339287,19.491072,19.27107,19.463928,17.235636,282293200
26-03-2014,19.518572,19.607143,19.245001,19.277857,17.070868,299768000
27-03-2014,19.286428,19.339287,19.111429,19.195,16.997496,222031600
28-03-2014,19.225714,19.247856,19.080357,19.173571,16.978518,200564000
31-03-2014,19.258215,19.314644,19.140356,19.169287,16.974722,168669200
01-04-2014,19.205713,19.352501,19.170357,19.344643,17.130003,200760000
02-04-2014,19.370714,19.41,19.295,19.376785,17.158474,180420800
03-04-2014,19.335358,19.375,19.201429,19.2425,17.039564,162344000
04-04-2014,19.278929,19.285713,18.949286,18.99357,16.81913,275251200
07-04-2014,18.857857,18.960714,18.638929,18.695356,16.555046,289850400
08-04-2014,18.756786,18.790001,18.525,18.694286,16.554104,243888400
09-04-2014,18.665714,18.946072,18.643572,18.940001,16.771692,206169600
10-04-2014,18.952856,19.008572,18.684643,18.695715,16.55537,239652000
11-04-2014,18.535713,18.672501,18.469286,18.557501,16.432978,271717600
14-04-2014,18.639286,18.648571,18.471786,18.63143,16.498446,205674000
15-04-2014,18.581072,18.629999,18.261786,18.498571,16.380802,266490000
16-04-2014,18.501785,18.610357,18.362143,18.536072,16.414009,214765600
17-04-2014,18.571428,18.848572,18.542856,18.747856,16.601545,284334400
21-04-2014,18.762142,19.004999,18.712856,18.970358,16.798571,182548800
22-04-2014,18.868214,18.993929,18.803572,18.989286,16.815332,202563200
23-04-2014,18.895,18.968929,18.730356,18.741072,16.595535,394940000
24-04-2014,20.293215,20.357143,20.026072,20.2775,17.956066,759911600
25-04-2014,20.161785,20.428213,20.14143,20.42643,18.087948,390275200
28-04-2014,20.457144,21.276787,20.448214,21.217501,18.788456,669485600
29-04-2014,21.205,21.285,21.053928,21.154642,18.732792,337377600
30-04-2014,21.165714,21.408215,21.064285,21.074642,18.661949,456640800
01-05-2014,21.142857,21.242857,20.941429,21.124287,18.70591,244048000
02-05-2014,21.155001,21.22143,21.061071,21.16357,18.740698,191514400
05-05-2014,21.076429,21.464287,21.071428,21.462856,19.00572,287067200
06-05-2014,21.492857,21.586071,21.22893,21.22893,18.798573,374564400
07-05-2014,21.258928,21.331785,20.990356,21.154642,18.732792,282864400
08-05-2014,21.008928,21.22893,20.942858,20.999643,18.6994,230297200
09-05-2014,20.876429,20.9375,20.72607,20.912144,18.621485,291597600
12-05-2014,20.981787,21.202143,20.978571,21.172501,18.853323,213208800
13-05-2014,21.142857,21.23357,21.09643,21.205713,18.882895,159737200
14-05-2014,21.158215,21.335714,21.133572,21.209642,18.886396,166404000
15-05-2014,21.239286,21.307142,21.001429,21.029285,18.725796,230846000
16-05-2014,21.022499,21.340357,20.907143,21.339643,19.002157,276256400
19-05-2014,21.351786,21.690357,21.333214,21.592501,19.227318,317755200
20-05-2014,21.589643,21.657143,21.454643,21.596786,19.231138,234836000
21-05-2014,21.565357,21.667856,21.502144,21.653929,19.282019,196859600
22-05-2014,21.664286,21.780357,21.575001,21.688213,19.312546,200760000
23-05-2014,21.6875,21.954643,21.659643,21.933214,19.530712,232209600
27-05-2014,21.995714,22.352142,21.986786,22.343929,19.896439,348866000
28-05-2014,22.357857,22.493929,22.277857,22.286072,19.844917,315481600
29-05-2014,22.423214,22.745358,22.420357,22.692142,20.206511,376474000
30-05-2014,22.785,23.006071,22.460714,22.607143,20.130819,564020800
02-06-2014,22.64143,22.672501,22.232143,22.451786,19.992477,369350800
03-06-2014,22.445,22.812143,22.4375,22.769285,20.2752,292709200
04-06-2014,22.765715,23.138929,22.718214,23.029285,20.506716,335482000
05-06-2014,23.078571,23.191786,22.950357,23.119642,20.587181,303805600
06-06-2014,23.210714,23.259287,23.016787,23.05607,20.530571,349938400
09-06-2014,23.174999,23.469999,22.9375,23.424999,20.859087,301660000
10-06-2014,23.682501,23.762501,23.3925,23.5625,20.981525,251108000
11-06-2014,23.532499,23.690001,23.3675,23.465,20.894709,182724000
12-06-2014,23.51,23.530001,22.975,23.0725,20.545206,218996000
13-06-2014,23.049999,23.110001,22.719999,22.82,20.320356,218100000
16-06-2014,22.877501,23.1875,22.862499,23.049999,20.525167,142244000
17-06-2014,23.077499,23.174999,22.950001,23.02,20.498459,118904000
18-06-2014,23.067499,23.0725,22.8375,23.045,20.520714,134056000
19-06-2014,23.0725,23.075001,22.834999,22.965,20.449471,142112000
20-06-2014,22.9625,23.137501,22.725,22.727501,20.237991,403592000
23-06-2014,22.83,22.905001,22.65,22.7075,20.220186,174776000
24-06-2014,22.6875,22.934999,22.547501,22.57,20.097744,156144000
25-06-2014,22.5525,22.674999,22.4125,22.59,20.115549,147476000
26-06-2014,22.592501,22.762501,22.450001,22.725,20.235771,130516000
27-06-2014,22.705,23,22.692499,22.995001,20.476192,256116000
30-06-2014,23.025,23.432501,23.022499,23.2325,20.687675,197929200
01-07-2014,23.379999,23.5175,23.282499,23.379999,20.819019,152892000
02-07-2014,23.467501,23.514999,23.272499,23.370001,20.810122,113860000
03-07-2014,23.4175,23.525,23.299999,23.5075,20.932552,91567200
07-07-2014,23.535,23.997499,23.525,23.9925,21.364429,225872000
08-07-2014,24.067499,24.200001,23.48,23.8375,21.226408,260888000
09-07-2014,23.860001,23.987499,23.690001,23.8475,21.235313,145744000
10-07-2014,23.440001,23.887501,23.379999,23.76,21.157391,158744000
11-07-2014,23.84,23.9725,23.715,23.805,21.197466,136072000
14-07-2014,23.965,24.2225,23.9125,24.112499,21.471285,171240000
15-07-2014,24.200001,24.2125,23.7575,23.83,21.219727,181911600
16-07-2014,24.2425,24.275,23.684999,23.695,21.099514,213585200
17-07-2014,23.7575,23.82,23.1425,23.272499,20.723288,229192000
18-07-2014,23.405001,23.684999,23.254999,23.6075,21.021599,199952000
21-07-2014,23.747499,23.75,23.43,23.485001,20.912523,156316000
22-07-2014,23.67,23.7225,23.530001,23.68,21.086159,220788000
